#hg38.knownCanonical.chrom	hg38.knownCanonical.chromStart	hg38.knownCanonical.chromEnd	hg38.kgXref.geneSymbol	hg38.kgXref.description
chr9	133350455	133350528	SNORD36A	Homo sapiens small nucleolar RNA, C/D box 36A (SNORD36A), small nucleolar RNA. (from RefSeq NR_002448)
chr9	133350846	133350912	SNORD36C	Homo sapiens small nucleolar RNA, C/D box 36C (SNORD36C), small nucleolar RNA. (from RefSeq NR_000016)
chr9	133351754	133356485	SURF1	Homo sapiens SURF1, cytochrome c oxidase assembly factor (SURF1), transcript variant 1, mRNA. (from RefSeq NM_003172)
chr9	133356551	133361169	SURF2	Homo sapiens surfeit 2 (SURF2), transcript variant 1, mRNA. (from RefSeq NM_017503)
chr9	133361448	133376099	SURF4	Homo sapiens surfeit 4 (SURF4), transcript variant 1, mRNA. (from RefSeq NM_033161)
chr9	133376366	133406096	STKLD1	Homo sapiens serine/threonine kinase like domain containing 1 (STKLD1), transcript variant 1, mRNA. (from RefSeq NM_153710)
chr9	133406061	133418044	REXO4	Homo sapiens REX4 homolog, 3'-5' exonuclease (REXO4), transcript variant 6, non-coding RNA. (from RefSeq NR_103996)
chr9	133421999	133459386	ADAMTS13	Homo sapiens ADAM metallopeptidase with thrombospondin type 1 motif 13 (ADAMTS13), transcript variant 1, mRNA. (from RefSeq NM_139025)
chr9	133459986	133470848	CACFD1	Homo sapiens calcium channel flower domain containing 1 (CACFD1), transcript variant 1, mRNA. (from RefSeq NM_017586)
chr9	133471094	133479137	SLC2A6	Homo sapiens solute carrier family 2 member 6 (SLC2A6), transcript variant 1, mRNA. (from RefSeq NM_017585)
chr9	133514585	133524946	MYMK	Homo sapiens myomaker, myoblast fusion factor (MYMK), mRNA. (from RefSeq NM_001080483)
chr9	133532163	133575519	ADAMTSL2	Homo sapiens ADAMTS like 2 (ADAMTSL2), transcript variant 2, mRNA. (from RefSeq NM_001145320)
chr9	133578956	133586197	FAM163B	Membrane; Single-pass membrane protein  (Potential). (from UniProt P0C2L3)
chr9	133611797	133633099	AC002101.1	AC002101.1 (from geneSymbol)
chr9	133635347	133659344	DBH	Homo sapiens dopamine beta-hydroxylase (DBH), mRNA. (from RefSeq NM_000787)
chr9	133654585	133657313	DBH-AS1	Homo sapiens DBH antisense RNA 1 (DBH-AS1), long non-coding RNA. (from RefSeq NR_102735)
chr9	133663559	133739920	SARDH	Homo sapiens sarcosine dehydrogenase (SARDH), transcript variant 1, mRNA. (from RefSeq NM_007101)
chr9	133761893	133992281	VAV2	Homo sapiens vav guanine nucleotide exchange factor 2 (VAV2), transcript variant 2, mRNA. (from RefSeq NM_003371)
chr9	134025494	134028102	BRD3OS	BRD3 opposite strand (from HGNC BRD3OS)
chr9	134030304	134068017	BRD3	Homo sapiens bromodomain containing 3 (BRD3), mRNA. (from RefSeq NM_007371)
chr9	134054289	134058805	AL445931.1	Homo sapiens uncharacterized LOC100130548 (LOC100130548), long non-coding RNA. (from RefSeq NR_135126)
chr9	134078903	134079444	ARF4P1	ADP ribosylation factor 4 pseudogene 1 (from HGNC ARF4P1)
chr9	134132241	134135772	BX649632.1	BX649632.1 (from geneSymbol)
chr9	134136087	134159968	WDR5	Homo sapiens WD repeat domain 5 (WDR5), transcript variant 2, mRNA. (from RefSeq NM_052821)
chr9	134164438	134164564	RNU6ATAC	Homo sapiens RNA, U6atac small nuclear (U12-dependent splicing) (RNU6ATAC), small nuclear RNA. (from RefSeq NR_023344)
chr9	134168768	134169340	BX649601.1	BX649601.1 (from geneSymbol)
chr9	134293930	134295397	LINC02247	Homo sapiens long intergenic non-protein coding RNA 2247 (LINC02247), long non-coding RNA. (from RefSeq NR_146518)
chr9	134298462	134300413	AL354796.1	Homo sapiens cDNA FLJ39088 fis, clone NT2RP7019367. (from mRNA AK096407)
chr9	134326579	134437019	RXRA	Homo sapiens retinoid X receptor alpha (RXRA), transcript variant 1, mRNA. (from RefSeq NM_002957)
chr9	134379410	134379472	MIR4669	Homo sapiens microRNA 4669 (MIR4669), microRNA. (from RefSeq NR_039816)
chr9	134505471	134521442	AL669970.1	AL669970.1 (from geneSymbol)
chr9	134527181	134545244	AL669970.3	AL669970.3 (from geneSymbol)
chr9	134552737	134553897	AL669970.2	AL669970.2 (from geneSymbol)
chr9	134641773	134844843	COL5A1	Homo sapiens collagen type V alpha 1 chain (COL5A1), transcript variant 1, mRNA. (from RefSeq NM_000093)
chr9	134649384	134652843	COL5A1-AS1	Homo sapiens COL5A1 antisense RNA 1 (COL5A1-AS1), long non-coding RNA. (from RefSeq NR_138049)
chr9	134849297	134849369	MIR3689C	Homo sapiens microRNA 3689c (MIR3689C), microRNA. (from RefSeq NR_039691)
chr9	134849486	134849564	MIR3689A	Homo sapiens microRNA 3689a (MIR3689A), microRNA. (from RefSeq NR_037460)
chr9	134849608	134849682	MIR3689D1	Homo sapiens microRNA 3689d-1 (MIR3689D1), microRNA. (from RefSeq NR_039693)
chr9	134850124	134850272	MIR3689B	Homo sapiens microRNA 3689b (MIR3689B), microRNA. (from RefSeq NR_037469)
chr9	134850276	134850356	MIR3689D2	Homo sapiens microRNA 3689d-2 (MIR3689D2), microRNA. (from RefSeq NR_039694)
chr9	134850569	134850641	MIR3689E	Homo sapiens microRNA 3689e (MIR3689E), microRNA. (from RefSeq NR_039695)
chr9	134850741	134850807	MIR3689F	Homo sapiens microRNA 3689f (MIR3689F), microRNA. (from RefSeq NR_039696)
chr9	134868235	134868475	AL603650.1	AL603650.1 (from geneSymbol)
chr9	134880811	134887520	FCN2	Homo sapiens ficolin 2 (FCN2), transcript variant SV0, mRNA. (from RefSeq NM_004108)
chr9	134905889	134917877	FCN1	ficolin 1 (from HGNC FCN1)
chr9	134937150	134943195	AL353611.1	AL353611.1 (from geneSymbol)
chr9	134992957	134995854	AL353611.2	Homo sapiens cDNA FLJ32712 fis, clone TESTI2000745. (from mRNA AK057274)
chr9	135087738	135120913	OLFM1	Homo sapiens olfactomedin 1 (OLFM1), transcript variant 4, mRNA. (from RefSeq NM_001282611)
chr9	135204721	135237597	AL390778.1	AL390778.1 (from geneSymbol)
chr9	135245695	135252708	AL390778.2	AL390778.2 (from geneSymbol)
chr9	135343248	135346562	C9orf62	chromosome 9 open reading frame 62 (from HGNC C9orf62)
chr9	135352683	135354220	AL353615.1	AL353615.1 (from geneSymbol)
chr9	135447445	135450154	SOCS5P2	suppressor of cytokine signaling 5 pseudogene 2 (from HGNC SOCS5P2)
chr9	135468171	135480777	PPP1R26-AS1	PPP1R26 antisense RNA 1 (from HGNC PPP1R26-AS1)
chr9	135479078	135488893	PPP1R26	Inhibits phosphatase activity of protein phosphatase 1  (PP1) complexes. May positively regulate cell proliferation. (from UniProt Q5T8A7)
chr9	135495180	135499872	C9orf116	Homo sapiens chromosome 9 open reading frame 116 (C9orf116), transcript variant 1, mRNA. (from RefSeq NM_001048265)
chr9	135499983	135504673	MRPS2	Component of the mitochondrial ribosome small subunit  (28S) which comprises a 12S rRNA and about 30 distinct proteins. (from UniProt Q9Y399)
chr9	135503272	135506447	AL161452.1	Homo sapiens uncharacterized LOC101928525 (LOC101928525), long non-coding RNA. (from RefSeq NR_121579)
chr9	135521437	135526532	LCN1	Homo sapiens lipocalin 1 (LCN1), transcript variant 1, mRNA. (from RefSeq NM_002297)
chr9	135546138	135549969	OBP2A	Homo sapiens odorant binding protein 2A (OBP2A), transcript variant alpha, mRNA. (from RefSeq NM_014582)
chr9	135561757	135566955	PAEP	Homo sapiens progestagen associated endometrial protein (PAEP), transcript variant 2, mRNA. (from RefSeq NM_002571)
chr9	135574950	135587112	LINC01502	Homo sapiens long intergenic non-protein coding RNA 1502 (LINC01502), transcript variant 3, long non-coding RNA. (from RefSeq NR_109814)
chr9	135588001	135591975	PAEPP1	progestagen associated endometrial protein pseudogene 1 (from HGNC PAEPP1)
chr9	135614239	135618952	AL354761.1	AL354761.1 (from geneSymbol)
chr9	135623655	135639540	GLT6D1	Homo sapiens glycosyltransferase 6 domain containing 1 (GLT6D1), mRNA. (from RefSeq NM_182974)
chr9	135663321	135666103	LCN9	Homo sapiens lipocalin 9 (LCN9), mRNA. (from RefSeq NM_001001676)
chr9	135693406	135699528	SOHLH1	Homo sapiens spermatogenesis and oogenesis specific basic helix-loop-helix 1 (SOHLH1), transcript variant 2, mRNA. (from RefSeq NM_001012415)
chr9	135702191	135793103	KCNT1	Homo sapiens potassium sodium-activated channel subfamily T member 1 (KCNT1), transcript variant 1, mRNA. (from RefSeq NM_020822)
chr9	135808486	135907224	CAMSAP1	Homo sapiens calmodulin regulated spectrin associated protein 1 (CAMSAP1), mRNA. (from RefSeq NM_015447)
chr9	135907811	135913513	AL355574.1	AL355574.1 (from geneSymbol)
chr9	135932968	135961380	UBAC1	Homo sapiens UBA domain containing 1 (UBAC1), mRNA. (from RefSeq NM_016172)
chr9	136006536	136095285	NACC2	Homo sapiens NACC family member 2 (NACC2), mRNA. (from RefSeq NM_144653)
chr9	136108104	136109424	AL138781.1	AL138781.1 (from geneSymbol)
chr9	136114580	136118863	TMEM250	Homo sapiens transmembrane protein 250 (TMEM250), transcript variant 3, non-coding RNA. (from RefSeq NR_134506)
chr9	136122520	136124363	AL138781.2	Homo sapiens cDNA FLJ26691 fis, clone MPG07564. (from mRNA AK130201)
chr9	136196249	136203173	LHX3	Homo sapiens LIM homeobox 3 (LHX3), transcript variant 2, mRNA. (from RefSeq NM_014564)
chr9	136206332	136245841	QSOX2	Homo sapiens quiescin sulfhydryl oxidase 2 (QSOX2), mRNA. (from RefSeq NM_181701)
chr9	136249977	136251205	CR392000.1	Homo sapiens ESP33 mRNA, complete cds. (from mRNA DQ822205)
chr9	136263924	136267237	CR392000.2	Homo sapiens cDNA FLJ42173 fis, clone THYMU2029688. (from mRNA AK124167)
chr9	136281379	136306901	CCDC187	Homo sapiens coiled-coil domain containing 187 (CCDC187), transcript variant 1, mRNA. (from RefSeq NM_001291516)
chr9	136322302	136327323	DKFZP434A062	Homo sapiens uncharacterized LOC26102 (DKFZP434A062), long non-coding RNA. (from RefSeq NR_026964)
chr9	136327475	136359605	GPSM1	Homo sapiens G protein signaling modulator 1 (GPSM1), transcript variant 1, mRNA. (from RefSeq NM_001145638)
chr9	136361899	136363789	DNLZ	Homo sapiens DNL-type zinc finger (DNLZ), transcript variant 2, non-coding RNA. (from RefSeq NR_073565)
chr9	136363955	136373681	CARD9	Homo sapiens caspase recruitment domain family member 9 (CARD9), transcript variant 1, mRNA. (from RefSeq NM_052813)
chr9	136375576	136398797	SNAPC4	Homo sapiens small nuclear RNA activating complex polypeptide 4 (SNAPC4), mRNA. (from RefSeq NM_003086)
chr9	136401924	136410609	ENTR1	Homo sapiens endosome associated trafficking regulator 1 (ENTR1), transcript variant 2, mRNA. (from RefSeq NM_006643)
chr9	136410569	136423761	PMPCA	Homo sapiens peptidase, mitochondrial processing alpha subunit (PMPCA), transcript variant 1, mRNA. (from RefSeq NM_015160)
chr9	136428618	136439822	INPP5E	Homo sapiens inositol polyphosphate-5-phosphatase E (INPP5E), transcript variant 1, mRNA. (from RefSeq NM_019892)
chr9	136440096	136477689	SEC16A	Homo sapiens SEC16 homolog A, endoplasmic reticulum export factor (SEC16A), transcript variant 1, mRNA. (from RefSeq NM_014866)
chr9	136483494	136486067	C9orf163	chromosome 9 open reading frame 163 (from HGNC C9orf163)
chr9	136494432	136545786	NOTCH1	Homo sapiens notch 1 (NOTCH1), mRNA. (from RefSeq NM_017617)
chr9	136519567	136519626	MIR4673	Homo sapiens microRNA 4673 (MIR4673), microRNA. (from RefSeq NR_039820)
chr9	136542880	136543835	AL592301.1	AL592301.1 (from geneSymbol)
chr9	136546172	136546259	MIR4674	Homo sapiens microRNA 4674 (MIR4674), microRNA. (from RefSeq NR_039821)
chr9	136546211	136549449	NALT1	NOTCH1 associated lncRNA in T cell acute lymphoblastic leukemia 1 (from HGNC NALT1)
chr9	136616311	136616846	LINC01451	long intergenic non-protein coding RNA 1451 (from HGNC LINC01451)
chr9	136648609	136660421	HSPC324	Homo sapiens uncharacterized LOC101928612 (HSPC324), long non-coding RNA. (from RefSeq NR_135132)
chr9	136658855	136672678	EGFL7	Homo sapiens EGF like domain multiple 7 (EGFL7), transcript variant 5, non-coding RNA. (from RefSeq NR_046367)
chr9	136670601	136670686	MIR126	Homo sapiens microRNA 126 (MIR126), microRNA. (from RefSeq NR_029695)
chr9	136673142	136687423	AGPAT2	Homo sapiens 1-acylglycerol-3-phosphate O-acyltransferase 2 (AGPAT2), transcript variant 1, mRNA. (from RefSeq NM_006412)
chr9	136712569	136724050	FAM69B	Homo sapiens family with sequence similarity 69 member B (FAM69B), mRNA. (from RefSeq NM_152421)
chr9	136721365	136728184	SNHG7	small nucleolar RNA host gene 7 (from HGNC SNHG7)
chr9	136726103	136726239	SNORA17B	Homo sapiens small nucleolar RNA, H/ACA box 17B (SNORA17B), small nucleolar RNA. (from RefSeq NR_002975)
chr9	136726104	136726234	SNORA17B	small nucleolar RNA, H/ACA box 17B (from HGNC SNORA17B)
chr9	136726746	136726879	SNORA17A	Homo sapiens small nucleolar RNA, H/ACA box 17A (SNORA17A), small nucleolar RNA. (from RefSeq NR_002958)
chr9	136726747	136726879	RF00560	Homo sapiens ACA17 snoRNA gene. (from mRNA AJ609434)
chr9	136728952	136729855	AL355987.5	AL355987.5 (from geneSymbol)
chr9	136738166	136748453	AL355987.1	Belongs to the calycin superfamily. Lipocalin family. (from UniProt H7C1C5)
chr9	136739460	136742959	LCN10	Homo sapiens lipocalin 10 (LCN10), mRNA. (from RefSeq NM_001001712)
chr9	136744010	136748528	LCN6	Homo sapiens lipocalin 6 (LCN6), mRNA. (from RefSeq NM_198946)
chr9	136746892	136746970	MIR6722	Homo sapiens microRNA 6722 (MIR6722), microRNA. (from RefSeq NR_106780)
chr9	136754385	136758226	LCN8	Homo sapiens lipocalin 8 (LCN8), transcript variant 2, mRNA. (from RefSeq NM_178469)
chr9	136759633	136764513	LCN15	Homo sapiens lipocalin 15 (LCN15), mRNA. (from RefSeq NM_203347)
chr9	136779938	136780218	ATP6V1G1P3	ATPase H+ transporting V1 subunit G1 pseudogene 3 (from HGNC ATP6V1G1P3)
chr9	136791354	136793257	TMEM141	Homo sapiens transmembrane protein 141 (TMEM141), mRNA. (from RefSeq NM_032928)
chr9	136791378	136800595	AL355987.3	Homo sapiens KIAA1984, mRNA (cDNA clone MGC:168937 IMAGE:9021314), complete cds. (from mRNA BC137317)
chr9	136796362	136807721	CCDC183	Homo sapiens coiled-coil domain containing 183 (CCDC183), mRNA. (from RefSeq NM_001039374)
chr9	136799222	136810035	AL355987.4	Homo sapiens mRNA for KIAA1984 protein. (from mRNA AB075864)
chr9	136800365	136829466	AL355987.2	Synthetic construct Homo sapiens gateway clone IMAGE:100020261 5' read C9orf86 mRNA. (from mRNA CU678306)
chr9	136803926	136808848	CCDC183-AS1	Homo sapiens CCDC183 antisense RNA 1 (CCDC183-AS1), long non-coding RNA. (from RefSeq NR_024580)
chr9	136807960	136841187	RABL6	Homo sapiens RAB, member RAS oncogene family like 6 (RABL6), transcript variant 1, mRNA. (from RefSeq NM_024718)
chr9	136812787	136815536	NCLP1	nucleolin pseudogene 1 (from HGNC NCLP1)
chr9	136830956	136831023	MIR4292	Homo sapiens microRNA 4292 (MIR4292), microRNA. (from RefSeq NR_036251)
chr9	136844414	136848801	AJM1	Homo sapiens apical junction component 1 homolog (AJM1), mRNA. (from RefSeq NM_001080482)
chr9	136849093	136851022	PHPT1	Homo sapiens phosphohistidine phosphatase 1 (PHPT1), transcript variant 7, non-coding RNA. (from RefSeq NR_109808)
chr9	136852366	136860797	MAMDC4	Homo sapiens MAM domain containing 4 (MAMDC4), mRNA. (from RefSeq NM_206920)
chr9	136862118	136866286	EDF1	Homo sapiens endothelial differentiation related factor 1 (EDF1), transcript variant alpha, mRNA. (from RefSeq NM_003792)
chr9	136886517	136926607	TRAF2	Homo sapiens TNF receptor associated factor 2 (TRAF2), mRNA. (from RefSeq NM_021138)
chr9	136886732	136886803	MIR4479	Homo sapiens microRNA 4479 (MIR4479), microRNA. (from RefSeq NR_039697)
chr9	136935839	136937161	AL807752.1	Sequence 524217 from Patent EP1572962. (from mRNA JD543193)
chr9	136937168	136937988	AL807752.5	Homo sapiens, clone IMAGE:4996962, mRNA. (from mRNA BC019844)
chr9	136940434	136944650	FBXW5	Homo sapiens F-box and WD repeat domain containing 5 (FBXW5), mRNA. (from RefSeq NM_018998)
chr9	136945242	136946975	C8G	Belongs to the calycin superfamily. Lipocalin family. (from UniProt Q5SQ08)
chr9	136952327	136955399	LCN12	Homo sapiens lipocalin 12 (LCN12), mRNA. (from RefSeq NM_178536)
chr9	136969242	136971990	PRR31	proline rich 31 (from HGNC PRR31)
chr9	136977504	136981738	PTGDS	Homo sapiens prostaglandin D2 synthase (PTGDS), mRNA. (from RefSeq NM_000954)
chr9	136977517	136985435	AL807752.7	Homo sapiens cDNA, FLJ93254, Homo sapiens prostaglandin D2 synthase 21kDa (brain) (PTGDS), mRNA. (from mRNA AK312817)
chr9	136982992	136985761	LCNL1	Homo sapiens lipocalin like 1 (LCNL1), mRNA. (from RefSeq NM_207510)
chr9	136992417	136993976	PAXX	Homo sapiens PAXX, non-homologous end joining factor (PAXX), transcript variant 1, mRNA. (from RefSeq NM_001329678)
chr9	136994634	136996803	CLIC3	Homo sapiens chloride intracellular channel 3 (CLIC3), mRNA. (from RefSeq NM_004669)
chr9	137007226	137028190	ABCA2	Homo sapiens ATP binding cassette subfamily A member 2 (ABCA2), transcript variant 2, mRNA. (from RefSeq NM_212533)
chr9	137027463	137037957	C9orf139	chromosome 9 open reading frame 139 (from HGNC C9orf139)
chr9	137030173	137033010	FUT7	Homo sapiens fucosyltransferase 7 (FUT7), mRNA. (from RefSeq NM_004479)
chr9	137031316	137040387	AL807752.6	Homo sapiens fucosyltransferase 7 (alpha (1,3) fucosyltransferase), mRNA (cDNA clone MGC:99836 IMAGE:6651145), complete cds. (from mRNA BC086312)
chr9	137039469	137046203	NPDC1	Homo sapiens neural proliferation, differentiation and control 1 (NPDC1), mRNA. (from RefSeq NM_015392)
chr9	137048097	137054045	ENTPD2	Homo sapiens ectonucleoside triphosphate diphosphohydrolase 2 (ENTPD2), transcript variant 1, mRNA. (from RefSeq NM_203468)
chr9	137052661	137053375	AL807752.4	AL807752.4 (from geneSymbol)
chr9	137057662	137062461	AL807752.2	AL807752.2 (from geneSymbol)
chr9	137062123	137070588	SAPCD2	Homo sapiens suppressor APC domain containing 2 (SAPCD2), mRNA. (from RefSeq NM_178448)
chr9	137063534	137064581	AL807752.3	AL807752.3 (from geneSymbol)
chr9	137077500	137084538	UAP1L1	Homo sapiens UDP-N-acetylglucosamine pyrophosphorylase 1 like 1 (UAP1L1), mRNA. (from RefSeq NM_207309)
chr9	137084945	137086817	MAN1B1-DT	Homo sapiens MAN1B1 divergent transcript (MAN1B1-DT), long non-coding RNA. (from RefSeq NR_027447)
chr9	137086926	137109187	MAN1B1	Homo sapiens mannosidase alpha class 1B member 1 (MAN1B1), transcript variant 3, non-coding RNA. (from RefSeq NR_045721)
chr9	137094344	137094430	RF00153	RF00153 (from geneSymbol)
chr9	137110541	137114718	DPP7	Homo sapiens dipeptidyl peptidase 7 (DPP7), mRNA. (from RefSeq NM_013379)
chr9	137138389	137168762	GRIN1	Homo sapiens glutamate ionotropic receptor NMDA type subunit 1 (GRIN1), transcript variant GluN1-1a, mRNA. (from RefSeq NM_007327)
chr9	137168757	137170051	LRRC26	Homo sapiens leucine rich repeat containing 26 (LRRC26), mRNA. (from RefSeq NM_001013653)
chr9	137168853	137171984	AL929554.1	Homo sapiens CAPC protein isoform 1 (LRRC26) mRNA, partial cds. (from mRNA EU588721)
chr9	137169185	137169270	MIR3621	Homo sapiens microRNA 3621 (MIR3621), microRNA. (from RefSeq NR_037416)
chr9	137170927	137172409	TMEM210	Homo sapiens transmembrane protein 210 (TMEM210), mRNA. (from RefSeq NM_001282477)
chr9	137174783	137188537	ANAPC2	Homo sapiens anaphase promoting complex subunit 2 (ANAPC2), mRNA. (from RefSeq NM_013366)
chr9	137188646	137190370	SSNA1	Homo sapiens SS nuclear autoantigen 1 (SSNA1), mRNA. (from RefSeq NM_003731)
chr9	137191616	137200741	TPRN	Homo sapiens taperin (TPRN), mRNA. (from RefSeq NM_001128228)
chr9	137204081	137205638	TMEM203	Homo sapiens transmembrane protein 203 (TMEM203), mRNA. (from RefSeq NM_053045)
